Timestamp,Type,Mapping,Action,Side,Price,Size,Depth,OrderId,Condition,Reset,FieldName,FieldType,FieldValue,MessageNumber
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,SIDE_BID,59.57,26,,1635768012859272949,,False,,,,181
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635767979915351142,,False,,,,182
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,SIDE_BID,59.57,97,,1635768012861645354,,False,,,,183
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,100,,1635768012865405239,,False,,,,184
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,100,,1635768012865617985,,False,,,,185
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.58,217,,1635768012865851307,,False,,,,186
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,110,,1635768012865896764,,False,,,,187
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,162,,1635768012865902604,,False,,,,188
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635767986143958708,,False,,,,189
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADE_PRICE,double_value,59.58,190
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADE_SIZE,long_value,219,190
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADING_CONDITION,string_value,0,190
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADE_ID,string_value,1200128572195905958,190
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADE_PRICE,double_value,59.58,191
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADE_SIZE,long_value,120,191
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADING_CONDITION,string_value,0,191
2021-11-01 13:00:12.904800,FLD,0,,,,,,,,False,FIELD_TRADE_ID,string_value,1200128572442275958,191
2021-11-01 13:00:12.944700,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012859168845,,False,,,,192
2021-11-01 13:00:12.944700,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768012859272949,,False,,,,193
2021-11-01 13:00:12.944700,MBO,1,ACTION_SET,SIDE_BID,58.37,26,,1635768012925264506,,False,,,,194
2021-11-01 13:00:12.944700,MBO,1,ACTION_SET,,59.6,228,,1635768012925295343,,False,,,,195
2021-11-01 13:00:12.957500,MBO,1,ACTION_SET,,59.58,45,,1635768012948248504,,False,,,,196
2021-11-01 13:00:12.957500,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768012409323240,,False,,,,197
2021-11-01 13:00:12.957500,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012859154906,,False,,,,198
2021-11-01 13:00:12.957500,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768012857404752,,False,,,,199
2021-11-01 13:00:13.237600,MBO,1,ACTION_SET,SIDE_BID,59.57,98,,1635768013190346610,,False,,,,200
2021-11-01 13:00:13.237600,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012948248504,,False,,,,201
2021-11-01 13:00:13.572600,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012859200126,,False,,,,202
2021-11-01 13:00:14.950300,MBO,1,ACTION_SET,,59.7,104,,1635768014919067766,,False,,,,203
2021-11-01 13:00:15.106300,MBO,1,ACTION_SET,SIDE_BID,59.57,159,,1635768015088918065,,False,,,,204
2021-11-01 13:00:15.106300,MBO,1,ACTION_SET,SIDE_BID,59.57,35,,1635768015088973404,,False,,,,205
2021-11-01 13:00:15.172300,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768013190346610,,False,,,,206
2021-11-01 13:00:15.172300,MBO,1,ACTION_SET,SIDE_BID,59.57,47,,1635768015165734514,,False,,,,207
2021-11-01 13:00:15.773800,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012865405239,,False,,,,208
2021-11-01 13:00:15.773800,MBO,1,ACTION_SET,,59.58,7,,1635768012865851307,,False,,,,209
2021-11-01 13:00:15.773800,MBO,1,ACTION_SET,SIDE_BID,59.57,100,,1635768015766566072,,False,,,,210
2021-11-01 13:00:15.773800,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012865851307,,False,,,,211
